Mutants,initial_biomass,lag,t_max,max_slope,r2,y-intercept,x-intercept
methionine0.5gL,0.075,25.2072222222222,25.3322222222222,0.018285714285714,0.979591836734694,-0.306884444444444,16.7827430555555
mutant16_methionine0.5gL,0.102666666666667,19.4575,25.3322222222222,0.058514285714286,0.997756914488708,-1.04096355555555,17.7899045138889
mutant16_methionine0.5gL,0.066333333333333,16.9572222222222,25.3322222222222,0.056685714285714,0.996365796365796,-1.03330844444444,18.2287275985663
mutant13_methionine0.5gL,0.089666666666667,18.4572222222222,25.3322222222222,0.0576,0.997653958944282,-1.03280266666667,17.9306018518518
mutant13_methionine0.5gL,0.113,18.4572222222222,25.3322222222222,0.074171428571429,0.99894698146545,-1.32842711111111,17.9102268447183
mutant11_methionine0.5gL,0.060666666666667,15.2075,25.3322222222222,0.068228571428571,0.997790209920726,-1.224548,17.9477303182579
mutant11_methionine0.5gL,0.086,19.7072222222222,25.3322222222222,0.054057142857143,0.998530144679585,-0.997554222222222,18.4536986140474
mutant1_methionine0.5gL,0.088333333333333,16.9572222222222,25.3322222222222,0.074857142857143,0.998603433226651,-1.35779777777778,18.1385199321459
mutant1_methionine0.5gL,0.075333333333333,17.2072222222222,25.3322222222222,0.0616,0.996989230091684,-1.12129822222222,18.2028932178932
WT_methionine0.5gL,0.080333333333333,16.9572222222222,25.3322222222222,0.068914285714286,0.999791027950012,-1.251252,18.1566417910448
WT_methionine0.5gL,0.082333333333333,16.2072222222222,25.3322222222222,0.070857142857143,0.997836808860431,-1.29130222222222,18.224023297491
mutant16_methionine0.5gL,0.092333333333333,18.7097222222222,25.3322222222222,0.063314285714286,0.998447157821683,-1.15255822222222,18.2037625350982
mutant16_methionine0.5gL,0.075333333333333,17.2072222222222,25.3322222222222,0.062514285714286,0.998967230720434,-1.14645911111111,18.3391539711558
mutant13_methionine0.5gL,0.096666666666667,18.9588888888889,25.3322222222222,0.062285714285714,0.998991003111074,-1.14633555555556,18.4044699286442
mutant13_methionine0.5gL,0.097333333333333,17.2072222222222,25.3322222222222,0.076571428571429,0.999198682277523,-1.39672444444444,18.2408043117744
mutant11_methionine0.5gL,0.075,16.2072222222222,25.3322222222222,0.069828571428572,0.996324154097296,-1.27074622222222,18.1980841971267
mutant11_methionine0.5gL,0.073666666666667,17.9572222222222,25.3322222222222,0.057028571428572,0.997660115792215,-1.05916044444444,18.572452683144
mutant1_methionine0.5gL,0.080666666666667,16.2072222222222,25.3322222222222,0.079657142857143,0.99874730598833,-1.46972577777778,18.4506464211701
mutant1_methionine0.5gL,0.081666666666667,17.2072222222222,25.3322222222222,0.063085714285714,0.998985836684735,-1.13143466666667,17.9348792270531
WT_methionine0.5gL,0.069333333333333,15.7075,25.3322222222222,0.071657142857143,0.998097551274294,-1.315068,18.3522248803828
WT_methionine0.5gL,0.080333333333333,16.2072222222222,25.3322222222222,0.077028571428571,0.998204031407477,-1.42763822222222,18.533878997692
mutant32_methionine0.1gL,0.108333333333333,17.4572222222222,23.8322222222222,0.127085714285714,0.9994105317607,-2.29640165079365,18.0697072342126
mutant32_methionine0.1gL,0.075,14.4575,23.0822222222222,0.126171428571429,0.999635844692682,-2.19631695238095,17.4074033816425
mutant32_methionine0.1gL,0.109333333333333,24.4572222222222,25.3322222222222,0.023885714285714,0.991285600816974,-0.364578222222222,15.263442317916
mutant32_methionine0.1gL,0.085333333333333,16.2072222222222,23.3322222222222,0.1256,0.999582886771138,-2.25702711111111,17.9699610757254
mutant32_methionine0.1gL,0.101,16.2072222222222,23.3322222222222,0.126514285714286,0.999747639216539,-2.20202609523809,17.4053553146642
mutant32_methionine0.1gL,0.075333333333333,20.2072222222222,24.5822222222222,0.025714285714286,0.995020801257903,-0.403947619047618,15.7090740740741
methionine0.1gL,0.092666666666667,2.7075,2.3325,0.128,0.684143547976584,-0.147893333333333,1.15541666666667
methionine0.1gL,,,10.3322222222222,0.006628571428571,0.37157584683357,0.014178793650793,-2.13904214559379
mutant16_methionine0.1gL,0.087666666666667,15.7075,23.3322222222222,0.118742857142857,0.999496326609972,-2.07803473015873,17.5002924820875
mutant16_methionine0.1gL,0.100333333333333,16.2072222222222,23.0822222222222,0.124685714285714,0.999677491149903,-2.20652336507936,17.6966814339546
mutant13_methionine0.1gL,0.129333333333333,18.7097222222222,24.3322222222222,0.117028571428571,0.999354461585381,-2.15089853968254,18.3792599826389
mutant13_methionine0.1gL,0.132333333333333,17.9572222222222,23.0822222222222,0.122514285714286,0.999730895930961,-2.14556863492063,17.5128036898839
mutant11_methionine0.1gL,0.089,15.4575,23.0822222222222,0.125828571428571,0.999441548822567,-2.22723638095238,17.700561610657
mutant11_methionine0.1gL,0.075333333333333,14.9577777777778,24.5822222222222,0.121942857142857,0.999710811352704,-2.25379307936508,18.48237061335
mutant1_methionine0.1gL,0.070666666666667,13.7075,23.0822222222222,0.122285714285714,0.999901020075458,-2.12495936507936,17.3770041536864
mutant1_methionine0.1gL,0.084,15.2075,23.5822222222222,0.124342857142857,0.999682464615072,-2.21728088888889,17.8319924428104
WT_methionine0.1gL,0.080333333333333,14.4575,23.0822222222222,0.127428571428571,0.999973188731224,-2.21150126984127,17.3548305929247
WT_methionine0.1gL,0.090333333333333,15.2075,23.0822222222222,0.123542857142857,0.999415007119979,-2.15014368253968,17.4040307328605
mutant16_methionine0.1gL,0.109666666666667,17.7072222222222,23.3322222222222,0.113942857142857,0.999199843185348,-2.00604006349206,17.6056675582302
mutant16_methionine0.1gL,0.091,16.2072222222222,23.8322222222222,0.119085714285714,0.997743103416589,-2.1510772063492,18.0632682874813
mutant13_methionine0.1gL,0.111666666666667,18.2072222222222,24.0822222222222,0.117714285714286,0.999761266043864,-2.17415492063492,18.4697626752966
mutant13_methionine0.1gL,0.107666666666667,17.4572222222222,22.8322222222222,0.112114285714286,0.999310505957789,-1.95331828571428,17.4225637104995
mutant11_methionine0.1gL,0.069333333333333,14.2075,22.8322222222222,0.115314285714286,0.999943688071202,-2.00071473015873,17.3501029622288
mutant11_methionine0.1gL,0.11,18.2072222222222,24.0822222222222,0.117714285714286,0.99791806455254,-2.18615492063492,18.5717044228694
mutant1_methionine0.1gL,0.098333333333333,16.2072222222222,23.3322222222222,0.116342857142857,0.999277453860543,-2.02720406349206,17.4243964199956
mutant1_methionine0.1gL,0.090666666666667,15.9572222222222,23.5822222222222,0.116457142857143,0.999655986303633,-2.04315155555555,17.5442356340639
WT_methionine0.1gL,0.094333333333333,15.9572222222222,22.8322222222222,0.116,0.999728288557552,-2.00303777777778,17.2675670498084
WT_methionine0.1gL,0.096,16.2072222222222,23.3322222222222,0.105714285714286,0.99986756076137,-1.86371587301587,17.6297447447447
